dependent_id,employee_id,first_name,last_name,relationship,date_of_birth,gender,dependent_status
DP000545701,EE0005457,Sophia,Hernandez,Child,2000-09-17,M,Active
DP000545801,EE0005458,Michael,Nguyen,Child,2019-05-31,F,Active
DP000545802,EE0005458,David,Nguyen,Child,2013-11-23,M,Active
DP000546301,EE0005463,Amara,Walker,Domestic Partner,1983-04-21,F,Active
DP000546302,EE0005463,Nia,Walker,Child,2017-07-09,F,Active
DP000546401,EE0005464,Malik,Davis,Spouse,1987-02-22,M,Active
DP000546402,EE0005464,Samuel,Davis,Child,2012-01-28,M,Active
DP000546501,EE0005465,Ethan,Taylor,Domestic Partner,1975-10-22,F,Active
DP000546502,EE0005465,Andre,Taylor,Child,2018-03-09,M,Active
DP000546601,EE0005466,Nia,Robinson,Child,2009-07-31,F,Active
DP000546602,EE0005466,Malik,Robinson,Child,2002-07-22,M,Active
DP000546901,EE0005469,Isaiah,Adeyemi,Child,2006-03-17,M,Active
DP000547101,EE0005471,Jasmine,Thomas,Spouse,1991-08-12,F,Active
DP000547201,EE0005472,Jasmine,Smith,Spouse,1977-10-12,F,Active
DP000547202,EE0005472,Olivia,Smith,Child,2000-04-11,M,Active
DP000547301,EE0005473,Aaliyah,Taylor,Child,2023-07-09,F,Active
DP000547302,EE0005473,Ethan,Taylor,Child,2020-07-03,M,Active
DP000547701,EE0005477,Fatima,Nguyen,Domestic Partner,1967-03-01,M,Active
DP000547702,EE0005477,Isaiah,Nguyen,Child,2003-07-30,F,Active
DP000548001,EE0005480,Andre,Patel,Spouse,1969-09-14,F,Active
DP000548101,EE0005481,Naomi,Lewis,Child,2013-12-20,F,Active
DP000548102,EE0005481,Olivia,Lewis,Child,2013-03-30,F,Active
DP000548103,EE0005481,Aaliyah,Lewis,Child,2016-08-09,F,Active
DP000548401,EE0005484,Maya,Mensah,Domestic Partner,1983-12-27,F,Active
DP000548402,EE0005484,Priya,Mensah,Child,2026-01-04,F,Active
DP000548403,EE0005484,Chiamaka,Mensah,Child,2013-07-14,M,Active
DP000548501,EE0005485,Priya,Johnson,Child,2010-04-17,M,Active
DP000548502,EE0005485,Victor,Johnson,Child,2018-09-01,M,Active
DP000549101,EE0005491,Daniel,Garcia,Domestic Partner,1978-09-23,F,Active
DP000549301,EE0005493,Maya,Mensah,Child,2017-11-15,F,Active
DP000549501,EE0005495,Carlos,Mensah,Child,2021-02-28,F,Active
DP000549601,EE0005496,Carlos,Johnson,Child,2018-08-17,M,Active
DP000549602,EE0005496,Andre,Johnson,Child,2015-08-05,M,Active
DP000549603,EE0005496,Naomi,Johnson,Child,2022-11-14,M,Active
DP000549701,EE0005497,Angela,Bennett,Child,2019-01-30,M,Active
DP000550301,EE0005503,David,Johnson,Domestic Partner,2006-10-15,M,Active
DP000550302,EE0005503,Jordan,Johnson,Child,2025-11-15,M,Active
DP000550401,EE0005504,Isaiah,Williams,Domestic Partner,1979-05-01,M,Active
DP000550402,EE0005504,Carlos,Williams,Child,2026-05-30,F,Active
DP000550601,EE0005506,Michael,Campbell,Spouse,1976-01-22,M,Active
DP000550602,EE0005506,Zoe,Campbell,Child,2005-11-22,F,Active
DP000550603,EE0005506,Zoe,Campbell,Child,2002-12-26,F,Active
DP000550701,EE0005507,Daniel,Robinson,Domestic Partner,1967-01-06,M,Active
DP000550801,EE0005508,Zoe,Chen,Child,2022-04-12,M,Active
DP000550901,EE0005509,Leah,Bennett,Child,2018-01-04,F,Active
DP000550902,EE0005509,Zoe,Bennett,Child,2024-10-14,M,Active
DP000551101,EE0005511,Priya,Lewis,Spouse,2004-10-01,F,Active
DP000551201,EE0005512,Andre,Mensah,Spouse,1968-05-24,M,Active
DP000551401,EE0005514,Malik,Campbell,Child,2020-06-04,M,Active
DP000551701,EE0005517,Angela,Chen,Spouse,2002-08-15,F,Active
DP000551702,EE0005517,Aaliyah,Chen,Child,2024-01-26,F,Active
DP000551703,EE0005517,Naomi,Chen,Child,2025-06-13,M,Active
DP000551901,EE0005519,Jordan,Campbell,Domestic Partner,1986-09-17,F,Active
DP000551902,EE0005519,Grace,Campbell,Child,2019-09-13,F,Active
DP000552001,EE0005520,David,Brown,Domestic Partner,1961-08-12,M,Active
DP000552101,EE0005521,Jordan,Adams,Domestic Partner,2004-01-06,M,Active
DP000552301,EE0005523,David,Bennett,Domestic Partner,1989-11-13,M,Active
DP000552401,EE0005524,Elena,Adams,Child,2012-03-15,F,Active
DP000552402,EE0005524,Daniel,Adams,Child,2007-11-04,M,Active
DP000552501,EE0005525,Andre,Smith,Child,2012-03-11,F,Active
DP000552502,EE0005525,Daniel,Smith,Child,2021-09-05,M,Active
DP000552901,EE0005529,Omar,Bennett,Child,2023-03-26,F,Active
DP000552902,EE0005529,Nia,Bennett,Child,2021-10-12,F,Active
DP000553001,EE0005530,Olivia,Williams,Child,2002-01-27,F,Active
DP000553101,EE0005531,Jordan,Adeyemi,Domestic Partner,1978-04-22,F,Active
DP000553301,EE0005533,Ethan,Walker,Child,2006-10-04,F,Active
DP000553401,EE0005534,Naomi,Adeyemi,Child,2019-08-09,M,Active
DP000553402,EE0005534,Chiamaka,Adeyemi,Child,2023-06-18,M,Active
DP000553403,EE0005534,Michael,Adeyemi,Child,2022-10-18,M,Active
DP000553801,EE0005538,Samuel,Robinson,Child,2023-06-17,M,Active
DP000553802,EE0005538,Aaliyah,Robinson,Child,2025-06-14,F,Active
DP000553901,EE0005539,Samuel,Wilson,Child,2010-09-03,F,Active
DP000553902,EE0005539,Naomi,Wilson,Child,2021-03-26,M,Active
DP000554101,EE0005541,Zoe,Garcia,Domestic Partner,1998-08-07,M,Active
DP000554102,EE0005541,Carlos,Garcia,Child,2014-03-13,F,Active
DP000554301,EE0005543,Aaliyah,Adams,Child,2018-07-21,M,Active
DP000554501,EE0005545,Victor,Robinson,Child,2016-07-07,F,Active
DP000554502,EE0005545,Noah,Robinson,Child,2024-02-17,F,Active
DP000554503,EE0005545,Luis,Robinson,Child,2015-02-04,F,Active
DP000554601,EE0005546,Angela,Adams,Spouse,1967-12-27,F,Active
DP000554602,EE0005546,Jasmine,Adams,Child,2015-04-17,F,Active
DP000554801,EE0005548,Samuel,Okafor,Child,2005-02-27,F,Active
DP000554802,EE0005548,Carlos,Okafor,Child,2017-01-18,M,Active
DP000555101,EE0005551,Malik,Chen,Domestic Partner,1985-01-22,F,Active
DP000555301,EE0005553,Nia,Adeyemi,Spouse,1985-07-16,F,Active
DP000555302,EE0005553,Aaliyah,Adeyemi,Child,2004-12-20,F,Active
DP000555401,EE0005554,Jordan,Smith,Child,2012-01-26,M,Active
DP000555701,EE0005557,Noah,Smith,Child,2023-08-25,F,Active
DP000555702,EE0005557,Aaliyah,Smith,Child,2023-04-14,F,Active
DP000555801,EE0005558,Andre,Miller,Domestic Partner,1989-05-12,M,Active
DP000555802,EE0005558,Malik,Miller,Child,2021-12-29,M,Active
DP000556001,EE0005560,Samuel,Walker,Domestic Partner,1996-05-09,F,Active
DP000556002,EE0005560,Angela,Walker,Child,2012-09-30,F,Active
DP000556401,EE0005564,Maya,Campbell,Spouse,1963-09-14,M,Active
DP000556901,EE0005569,Amara,Taylor,Domestic Partner,1973-11-21,F,Active
DP000556902,EE0005569,Amara,Taylor,Child,2010-05-13,F,Active
DP000557101,EE0005571,Daniel,Miller,Child,2022-04-07,F,Active
DP000557102,EE0005571,Aaliyah,Miller,Child,2018-02-11,F,Active
DP000557201,EE0005572,Omar,Miller,Domestic Partner,1973-11-27,F,Active
DP000557202,EE0005572,Aaliyah,Miller,Child,2002-04-14,F,Active
DP000557301,EE0005573,Omar,Adams,Spouse,1985-09-08,M,Active
DP000557302,EE0005573,David,Adams,Child,2003-01-10,F,Active
DP000557501,EE0005575,Sophia,Bennett,Child,2022-12-16,F,Active
DP000557502,EE0005575,Omar,Bennett,Child,2011-07-01,F,Active
DP000557601,EE0005576,Aaliyah,Davis,Child,2019-08-30,F,Active
DP000557602,EE0005576,Malik,Davis,Child,2024-01-30,F,Active
DP000557701,EE0005577,Grace,Taylor,Spouse,1990-05-17,M,Active
DP000557702,EE0005577,Amara,Taylor,Child,2003-06-02,F,Active
DP000557801,EE0005578,Samuel,Bennett,Domestic Partner,2000-12-29,M,Active
DP000558201,EE0005582,Malik,Taylor,Child,2018-02-01,M,Active
DP000558301,EE0005583,Jordan,Williams,Spouse,1978-03-17,F,Active
DP000558302,EE0005583,Omar,Williams,Child,2006-09-06,F,Active
DP000559001,EE0005590,Michael,Moore,Child,2024-02-26,F,Active
DP000559101,EE0005591,Angela,Johnson,Domestic Partner,1968-04-25,M,Active
DP000559301,EE0005593,Sophia,Adeyemi,Child,2017-12-30,M,Active
DP000559501,EE0005595,Fatima,Smith,Child,2013-01-04,M,Active
DP000559502,EE0005595,Amara,Smith,Child,2015-08-13,F,Active
DP000559503,EE0005595,Maya,Smith,Child,2022-07-11,M,Active
DP000559601,EE0005596,Andre,Moore,Domestic Partner,1993-11-19,M,Active
DP000559602,EE0005596,Angela,Moore,Child,2012-02-28,M,Active
DP000559701,EE0005597,Leah,Thomas,Spouse,1994-05-21,M,Active
DP000559901,EE0005599,David,Mensah,Child,2000-08-06,M,Active
DP000560001,EE0005600,Olivia,Adeyemi,Domestic Partner,1975-03-06,F,Active
DP000560101,EE0005601,Luis,Robinson,Domestic Partner,1970-07-12,M,Active
DP000560102,EE0005601,Chiamaka,Robinson,Child,2013-09-01,M,Active
DP000560103,EE0005601,Kevin,Robinson,Child,2015-12-03,F,Active
DP000560201,EE0005602,Omar,Brown,Child,2015-05-31,F,Active
DP000560202,EE0005602,Grace,Brown,Child,2014-01-26,M,Active
DP000560203,EE0005602,Elena,Brown,Child,2019-05-29,M,Active
DP000560301,EE0005603,Isaiah,Adams,Spouse,1969-12-11,M,Active
DP000560401,EE0005604,Naomi,Brown,Spouse,1983-08-07,F,Active
DP000560801,EE0005608,Isaiah,Wilson,Spouse,1992-04-23,F,Active
DP000560802,EE0005608,Fatima,Wilson,Child,2016-05-09,F,Active
DP000561301,EE0005613,Olivia,Taylor,Domestic Partner,1990-06-08,F,Active
DP000561302,EE0005613,Daniel,Taylor,Child,2019-05-10,M,Active
DP000561701,EE0005617,Olivia,Walker,Child,2018-11-27,F,Active
DP000561702,EE0005617,Victor,Walker,Child,2012-12-14,F,Active
DP000562201,EE0005622,Leah,Adams,Spouse,2001-03-07,F,Active
DP000562401,EE0005624,Amara,Walker,Domestic Partner,1979-01-06,M,Active
DP000562402,EE0005624,Elena,Walker,Child,2014-10-01,F,Active
DP000562501,EE0005625,Leah,Walker,Spouse,1989-01-03,M,Active
DP000562502,EE0005625,Leah,Walker,Child,2014-02-05,F,Active
DP000562503,EE0005625,Sophia,Walker,Child,2014-01-27,M,Active
DP000562801,EE0005628,Grace,Hernandez,Domestic Partner,2005-07-10,F,Active
DP000562802,EE0005628,Omar,Hernandez,Child,2020-10-05,M,Active
DP000563001,EE0005630,Nia,Okafor,Spouse,1987-09-07,M,Active
DP000563002,EE0005630,Michael,Okafor,Child,2009-10-03,M,Active
DP000563301,EE0005633,Jordan,Patel,Spouse,1983-05-26,F,Active
DP000563302,EE0005633,Carlos,Patel,Child,2017-11-14,M,Active
DP000563303,EE0005633,Naomi,Patel,Child,2006-07-23,M,Active
DP000563401,EE0005634,Malik,Johnson,Child,2021-11-30,F,Active
DP000564001,EE0005640,Carlos,Davis,Child,2016-06-11,F,Active
DP000564101,EE0005641,Carlos,Johnson,Spouse,2006-02-21,F,Active
DP000564201,EE0005642,Malik,Kim,Child,2022-12-19,F,Active
DP000564202,EE0005642,Carlos,Kim,Child,2008-10-01,F,Active
DP000564501,EE0005645,Maya,Johnson,Spouse,2004-06-21,F,Active
DP000564701,EE0005647,Omar,Smith,Domestic Partner,2002-07-11,F,Active
DP000564702,EE0005647,Aaliyah,Smith,Child,2025-09-19,M,Active
DP000564901,EE0005649,Grace,Patel,Spouse,1970-03-08,F,Active
DP000564902,EE0005649,Elena,Patel,Child,2021-05-19,M,Active
DP000565001,EE0005650,Luis,Thomas,Child,2009-04-30,F,Active
DP000565002,EE0005650,Omar,Thomas,Child,2000-04-22,M,Active
DP000565301,EE0005653,Luis,Walker,Child,2012-01-14,F,Active
DP000565302,EE0005653,Jasmine,Walker,Child,2000-10-22,F,Active
DP000565303,EE0005653,Angela,Walker,Child,2018-05-12,F,Active
DP000565401,EE0005654,Chiamaka,Adeyemi,Child,2026-03-18,F,Active
DP000565501,EE0005655,Andre,Hernandez,Child,2001-01-19,F,Active
DP000565502,EE0005655,Fatima,Hernandez,Child,2000-12-13,M,Active
DP000565801,EE0005658,Grace,Kim,Domestic Partner,1999-03-25,F,Active
DP000565802,EE0005658,David,Kim,Child,2025-03-24,M,Active
DP000565901,EE0005659,Noah,Patel,Spouse,1992-10-26,M,Active
DP000566401,EE0005664,Naomi,Thomas,Child,2012-04-21,M,Active
DP000566402,EE0005664,Priya,Thomas,Child,2025-10-18,M,Active
DP000566701,EE0005667,Sophia,Smith,Child,2012-10-16,F,Active
DP000566702,EE0005667,Priya,Smith,Child,2013-11-14,F,Active
DP000566901,EE0005669,Leah,Kim,Domestic Partner,1984-10-17,F,Active
DP000567201,EE0005672,Andre,Bennett,Child,2007-10-02,M,Active
DP000567301,EE0005673,Malik,Ibrahim,Domestic Partner,1973-06-28,F,Active
DP000567302,EE0005673,Victor,Ibrahim,Child,2012-07-14,M,Active
DP000567303,EE0005673,Noah,Ibrahim,Child,2023-03-30,M,Active
DP000567601,EE0005676,Elena,Taylor,Spouse,1977-06-07,M,Active
DP000567602,EE0005676,Kevin,Taylor,Child,2005-01-07,M,Active
DP000567901,EE0005679,Isaiah,Williams,Child,2009-02-28,F,Active
DP000567902,EE0005679,Nia,Williams,Child,2000-02-20,M,Active
DP000567903,EE0005679,Noah,Williams,Child,2000-01-11,F,Active
DP000568001,EE0005680,Leah,Taylor,Child,2023-07-29,M,Active
DP000568002,EE0005680,Luis,Taylor,Child,2023-05-14,M,Active
DP000568601,EE0005686,Zoe,Adams,Child,2019-10-01,M,Active
DP000568602,EE0005686,Amara,Adams,Child,2018-12-13,F,Active
DP000568801,EE0005688,Leah,Davis,Domestic Partner,1985-09-06,M,Active
DP000569001,EE0005690,Samuel,Thomas,Spouse,1990-09-29,F,Active
DP000569002,EE0005690,Chiamaka,Thomas,Child,2025-05-24,F,Active
DP000569201,EE0005692,Luis,Lewis,Spouse,1975-09-18,F,Active
DP000569202,EE0005692,Jordan,Lewis,Child,2005-09-21,M,Active
DP000569203,EE0005692,Chiamaka,Lewis,Child,2017-05-07,M,Active
DP000569401,EE0005694,Luis,Williams,Spouse,1994-11-27,M,Active
DP000569701,EE0005697,Naomi,Chen,Child,2014-02-01,M,Active
DP000570101,EE0005701,Kevin,Lewis,Child,2018-10-20,M,Active
DP000570102,EE0005701,Grace,Lewis,Child,2015-10-31,M,Active
DP000570103,EE0005701,Priya,Lewis,Child,2014-06-09,M,Active
DP000570201,EE0005702,Isaiah,Ibrahim,Spouse,1961-06-23,M,Active
DP000570401,EE0005704,Zoe,Martinez,Spouse,1998-08-15,M,Active
DP000570402,EE0005704,Andre,Martinez,Child,2020-10-15,M,Active
DP000570501,EE0005705,Samuel,Walker,Domestic Partner,1963-02-20,F,Active
DP000570502,EE0005705,Kevin,Walker,Child,2005-02-02,F,Active
DP000571201,EE0005712,Andre,Lewis,Child,2005-04-27,F,Active
DP000571202,EE0005712,Maya,Lewis,Child,2000-05-08,M,Active
DP000571203,EE0005712,Nia,Lewis,Child,2012-04-05,M,Active
DP000571501,EE0005715,Aaliyah,Ibrahim,Domestic Partner,1990-08-16,F,Active
DP000571801,EE0005718,Zoe,Walker,Child,2025-10-22,M,Active
DP000571901,EE0005719,Samuel,Kim,Domestic Partner,1967-09-13,M,Active
DP000571902,EE0005719,Nia,Kim,Child,2020-04-02,M,Active
DP000572401,EE0005724,Sophia,Nguyen,Child,2009-03-23,F,Active
DP000572501,EE0005725,Luis,Garcia,Spouse,1998-08-19,M,Active
DP000572701,EE0005727,Grace,Lewis,Domestic Partner,1999-08-24,F,Active
DP000572801,EE0005728,Isaiah,Campbell,Child,2011-05-09,F,Active
DP000572802,EE0005728,Chiamaka,Campbell,Child,2017-12-10,F,Active
DP000572901,EE0005729,Amara,Okafor,Domestic Partner,1967-02-02,F,Active
DP000572902,EE0005729,Malik,Okafor,Child,2000-12-13,F,Active
DP000573401,EE0005734,Fatima,Mensah,Child,2011-08-22,M,Active
DP000573402,EE0005734,Michael,Mensah,Child,2012-04-18,M,Active
DP000573501,EE0005735,Kevin,Davis,Domestic Partner,1989-12-25,M,Active
DP000573701,EE0005737,Zoe,Martinez,Domestic Partner,1971-04-08,M,Active
DP000573901,EE0005739,Michael,Okafor,Child,2007-10-16,M,Active
DP000573902,EE0005739,Daniel,Okafor,Child,2011-01-31,F,Active
DP000574101,EE0005741,Malik,Hernandez,Domestic Partner,1993-07-04,F,Active
DP000574301,EE0005743,Isaiah,Patel,Child,2023-09-16,M,Active
DP000574701,EE0005747,Samuel,Garcia,Child,2021-09-15,F,Active
DP000574801,EE0005748,Nia,Williams,Child,2026-04-29,M,Active
DP000575001,EE0005750,Malik,Brown,Child,2020-07-05,F,Active
DP000575401,EE0005754,Nia,Martinez,Child,2026-02-09,M,Active
DP000575402,EE0005754,Jasmine,Martinez,Child,2008-12-14,M,Active
DP000575501,EE0005755,Naomi,Moore,Child,2008-03-28,F,Active
DP000575502,EE0005755,Andre,Moore,Child,2008-02-23,F,Active
DP000575601,EE0005756,Priya,Moore,Domestic Partner,1995-03-21,M,Active
DP000575602,EE0005756,Fatima,Moore,Child,2016-03-25,F,Active
DP000575801,EE0005758,Noah,Mensah,Spouse,1990-06-05,F,Active
DP000575901,EE0005759,Michael,Kim,Domestic Partner,1987-07-13,F,Active
DP000575902,EE0005759,Leah,Kim,Child,2009-09-29,M,Active
DP000576001,EE0005760,Angela,Chen,Child,2015-12-25,M,Active
DP000576002,EE0005760,Ethan,Chen,Child,2023-07-04,F,Active
DP000576003,EE0005760,Leah,Chen,Child,2020-01-25,F,Active
DP000576101,EE0005761,Sophia,Lewis,Domestic Partner,2006-10-08,M,Active
DP000576102,EE0005761,Nia,Lewis,Child,2025-09-26,F,Active
DP000576601,EE0005766,Daniel,Adeyemi,Domestic Partner,1972-02-20,F,Active
DP000576701,EE0005767,Victor,Adeyemi,Spouse,1976-11-21,F,Active
DP000576702,EE0005767,Nia,Adeyemi,Child,2018-03-14,F,Active
DP000576703,EE0005767,Ethan,Adeyemi,Child,2022-06-02,M,Active
DP000577001,EE0005770,Naomi,Davis,Spouse,1979-06-02,M,Active
DP000577002,EE0005770,Elena,Davis,Child,2006-07-01,F,Active
DP000577301,EE0005773,Amara,Davis,Child,2024-07-25,M,Active
DP000577401,EE0005774,Chiamaka,Lewis,Child,2012-10-28,M,Active
DP000577402,EE0005774,Luis,Lewis,Child,2000-06-07,F,Active
DP000577403,EE0005774,David,Lewis,Child,2002-04-24,F,Active
DP000577501,EE0005775,Jasmine,Davis,Child,2020-01-31,F,Active
DP000577502,EE0005775,Andre,Davis,Child,2002-01-18,F,Active
DP000577503,EE0005775,Naomi,Davis,Child,2002-03-06,M,Active
DP000577601,EE0005776,Carlos,Taylor,Child,2013-12-15,M,Active
DP000577701,EE0005777,Zoe,Chen,Spouse,1977-04-15,M,Active
DP000577901,EE0005779,Ethan,Miller,Spouse,1973-12-21,F,Active
DP000577902,EE0005779,Elena,Miller,Child,2021-06-09,F,Active
DP000578301,EE0005783,Omar,Miller,Domestic Partner,1966-10-10,F,Active
DP000578501,EE0005785,Noah,Okafor,Domestic Partner,2004-04-18,M,Active
DP000578701,EE0005787,Omar,Robinson,Child,2001-09-29,F,Active
DP000578702,EE0005787,Aaliyah,Robinson,Child,2022-06-30,F,Active
DP000578703,EE0005787,Victor,Robinson,Child,2005-09-08,M,Active
DP000578901,EE0005789,Amara,Davis,Child,2003-03-09,F,Active
DP000579101,EE0005791,Amara,Campbell,Domestic Partner,2000-06-12,F,Active
DP000579201,EE0005792,Fatima,Adams,Child,2000-02-20,M,Active
DP000579202,EE0005792,Sophia,Adams,Child,2007-01-24,F,Active
DP000579401,EE0005794,Victor,Johnson,Spouse,1984-01-16,M,Active
DP000579402,EE0005794,Angela,Johnson,Child,2007-04-05,F,Active
DP000579801,EE0005798,Omar,Brown,Child,2000-03-08,M,Active
DP000579901,EE0005799,Luis,Chen,Domestic Partner,1988-08-13,F,Active
DP000579902,EE0005799,Aaliyah,Chen,Child,2001-09-03,M,Active
DP000580201,EE0005802,Andre,Brown,Domestic Partner,2003-05-17,F,Active
DP000580701,EE0005807,Michael,Adeyemi,Spouse,1962-08-16,F,Active
DP000580801,EE0005808,Chiamaka,Smith,Child,2016-09-02,M,Active
DP000580901,EE0005809,Isaiah,Smith,Spouse,1966-11-20,M,Active
DP000580902,EE0005809,Omar,Smith,Child,2010-10-19,M,Active
DP000581201,EE0005812,Elena,Ibrahim,Domestic Partner,1962-04-15,M,Active
DP000581301,EE0005813,Sophia,Adeyemi,Child,2026-05-08,F,Active
DP000581302,EE0005813,Victor,Adeyemi,Child,2008-11-21,M,Active
DP000581601,EE0005816,Kevin,Williams,Child,2000-07-06,M,Active
DP000581801,EE0005818,Andre,Johnson,Spouse,1970-08-24,M,Active
DP000581901,EE0005819,Victor,Thomas,Child,2009-07-07,M,Active
DP000582601,EE0005826,Amara,Hernandez,Domestic Partner,1993-05-04,M,Active
DP000582701,EE0005827,Maya,Smith,Child,2009-09-17,M,Active
DP000582901,EE0005829,Angela,Okafor,Child,2024-07-20,F,Active
DP000583001,EE0005830,Isaiah,Ibrahim,Domestic Partner,1979-11-28,M,Active
DP000583401,EE0005834,Leah,Walker,Domestic Partner,1983-03-12,F,Active
DP000583701,EE0005837,Chiamaka,Robinson,Domestic Partner,1977-10-18,M,Active
DP000583901,EE0005839,Victor,Lewis,Domestic Partner,1993-06-26,F,Active
DP000584001,EE0005840,Samuel,Patel,Child,2019-02-03,M,Active
DP000584201,EE0005842,Olivia,Martinez,Spouse,1975-05-27,M,Active
DP000584801,EE0005848,Carlos,Campbell,Child,2013-12-26,M,Active
DP000585101,EE0005851,Sophia,Mensah,Child,2003-03-31,M,Active
DP000585102,EE0005851,Jordan,Mensah,Child,2025-08-31,F,Active
DP000585301,EE0005853,Chiamaka,Wilson,Domestic Partner,1999-10-04,F,Active
DP000585302,EE0005853,Jasmine,Wilson,Child,2026-01-21,F,Active
DP000585501,EE0005855,Carlos,Thomas,Spouse,1988-08-02,F,Active
DP000585601,EE0005856,Maya,Ibrahim,Spouse,1981-10-16,F,Active
DP000585602,EE0005856,Aaliyah,Ibrahim,Child,2009-07-29,F,Active
DP000585603,EE0005856,Noah,Ibrahim,Child,2006-09-19,M,Active
DP000585701,EE0005857,Carlos,Wilson,Child,2024-09-01,M,Active
DP000585702,EE0005857,Noah,Wilson,Child,2025-10-21,F,Active
DP000585801,EE0005858,Grace,Adams,Domestic Partner,1978-12-30,F,Active
DP000585901,EE0005859,Andre,Robinson,Child,2008-02-10,F,Active
DP000585902,EE0005859,Chiamaka,Robinson,Child,2025-03-23,M,Active
DP000586001,EE0005860,Chiamaka,Kim,Child,2022-02-12,F,Active
DP000586101,EE0005861,Noah,Johnson,Child,2011-01-25,M,Active
DP000586102,EE0005861,Chiamaka,Johnson,Child,2021-04-02,M,Active
DP000586401,EE0005864,Leah,Taylor,Spouse,1975-07-24,F,Active
DP000586402,EE0005864,Maya,Taylor,Child,2005-02-19,M,Active
DP000586501,EE0005865,Daniel,Robinson,Spouse,1968-03-30,F,Active
DP000586502,EE0005865,Kevin,Robinson,Child,2023-03-29,M,Active
DP000586701,EE0005867,Jordan,Garcia,Domestic Partner,1994-02-06,F,Active
DP000587001,EE0005870,Priya,Okafor,Domestic Partner,1991-06-23,F,Active
DP000587101,EE0005871,Elena,Hernandez,Child,2014-07-06,M,Active
DP000587201,EE0005872,Nia,Williams,Child,2024-12-11,M,Active
DP000587202,EE0005872,Chiamaka,Williams,Child,2021-08-01,F,Active
DP000587301,EE0005873,Jasmine,Williams,Child,2021-03-14,F,Active
DP000587302,EE0005873,Luis,Williams,Child,2010-09-01,F,Active
DP000587601,EE0005876,Daniel,Chen,Child,2021-01-23,M,Active
DP000587701,EE0005877,Daniel,Okafor,Domestic Partner,1967-10-08,M,Active
DP000588001,EE0005880,Chiamaka,Campbell,Domestic Partner,2000-11-02,M,Active
